district_code,district_name,category,student_group,2021_2022_student_count,2021_2022_attendance_rate,2020_2021_student_count,2020_2021_attendance_rate,2019_2020_student_count,2019_2020_attendance_rate,reporting_period,date_update
1240011,seymour school district,race/ethnicity,white,0.0027245559853277764,0.8685556867375048,0.002955097038452545,0.890884896872921,0.0030766446475432086,0.7712541099107559,Jun-22,2022-07-22
1240011,seymour school district,high needs,students without high needs,0.002138866400807572,0.887445887445887,0.0021548422470025717,0.9294743845642053,0.0022642058755257244,0.8154062940347577,Jun-22,2022-07-22
1240011,seymour school district,high needs,students with high needs,0.0018550168410742306,0.7953561589925227,0.002003660611338219,0.8060545575515636,0.002014376035220106,0.7059652418976041,Jun-22,2022-07-22
1250011,sharon school district,unknown,all students,0.00015791630435868991,0.8378591105863831,0.00020762277964571086,0.9061876247504994,0.00018884775330188492,0.8017848755284174,Jun-22,2022-07-22
1250011,sharon school district,students with disabilities,students with disabilities,3.997881123004802e-06,0.8083431719795358,4.636236827040145e-05,0.9005322687957422,5.311343061615514e-05,0.7844058243306717,Jun-22,2022-07-22
1250011,sharon school district,free/reduced lunch,free/reduced price meal eligible,3.7979870668545667e-05,0.8394332939787481,7.659869540327197e-05,0.8882235528942117,7.671939977889076e-05,0.8017848755284174,Jun-22,2022-07-22
1250011,sharon school district,race/ethnicity,white,0.00012993113649765624,0.8457300275482096,0.0001673076768018835,0.9071856287425155,0.0001652417841391493,0.7956787224048858,Jun-22,2022-07-22
1250011,sharon school district,high needs,students without high needs,4.5975632914555285e-05,0.8736717827626919,0.00010481926739395111,0.9331337325349307,9.245671255404783e-05,0.8248003757632691,Jun-22,2022-07-22
1250011,sharon school district,high needs,students with high needs,5.996821684507211e-05,0.7985045257772532,0.00010078775710956838,0.8772455089820363,9.63910407478371e-05,0.7797087834664165,Jun-22,2022-07-22
1260011,shelton school district,unknown,all students,0.008763355421626538,0.8724911452184179,0.00874233005168396,0.8562874251497012,0.009050922009812215,0.7815875998121182,Jun-22,2022-07-22
1260011,shelton school district,students with disabilities,students with disabilities,0.0012353452670084853,0.7902400629673352,0.001233642147021117,0.7897538256819696,0.0013042297962411427,0.7346171911695629,Jun-22,2022-07-22
1260011,shelton school district,free/reduced lunch,free meal eligible,0.0020169310265559254,0.7961432506887052,0.0021084798787321703,0.7521623419827019,0.0023114178138511957,0.7299201503053077,Jun-22,2022-07-22
1260011,shelton school district,free/reduced lunch,reduced price meal eligible,0.0004897404375680889,0.8622589531680442,0.0006309313595058981,0.8033932135728548,0.0004721193832547123,0.7548144668858621,Jun-22,2022-07-22
1260011,shelton school district,free/reduced lunch,free/reduced price meal eligible,0.0025466502753540626,0.8099173553719003,0.0027394112382380684,0.7641383898868934,0.002783537197105908,0.7341474870831384,Jun-22,2022-07-22
1260011,shelton school district,english learners,english learners,0.000549708654413161,0.8953168044077131,0.0005261120921119469,0.8200266134397873,0.0005114626651926051,0.8017848755284174,Jun-22,2022-07-22
1260011,shelton school district,race/ethnicity,all other races,0.0008095709274084735,0.9181424635970088,0.0008123493223031211,0.9021956087824354,0.0008085044438236948,0.8266791921089718,Jun-22,2022-07-22
1260011,shelton school district,race/ethnicity,black or african american,0.00062366945518875,0.9059425423061787,0.0006188368286527498,0.833998669328011,0.000635394003296967,0.7956787224048858,Jun-22,2022-07-22
1260011,shelton school district,race/ethnicity,hispanic/latino of any race,0.0019049903551117907,0.8264462809917354,0.0016569507268813042,0.7910844976713243,0.0015540596365467615,0.7599812118365437,Jun-22,2022-07-22
1260011,shelton school district,race/ethnicity,white,0.005305188250227379,0.8776072412436045,0.005654193173846786,0.8709248170326016,0.006052963926144791,0.7797087834664165,Jun-22,2022-07-22
1260011,shelton school district,high needs,students without high needs,0.005085304788462116,0.9110586383313657,0.005013183038629931,0.9071856287425155,0.005391996789588194,0.8055425082198218,Jun-22,2022-07-22
1260011,shelton school district,high needs,students with high needs,0.0035021438637522113,0.8177882723337269,0.003608201704522548,0.7867598137059217,0.0036589252202240204,0.745890089243777,Jun-22,2022-07-22
1270011,sherman school district,unknown,all students,0.0004537595074610457,0.884691066509248,0.0005039387855478419,0.9015302727877583,0.0004937581883205533,0.785814936589948,Jun-22,2022-07-22
1270011,sherman school district,students with disabilities,students with disabilities,2.9984108422536048e-05,0.8354978354978355,7.861445054546334e-05,0.8413173652694614,8.655522026336393e-05,0.7642085486143735,Jun-22,2022-07-22
1270011,sherman school district,race/ethnicity,hispanic/latino of any race,1.998940561502398e-06,0.939000393545848,0.0,0.8027307585542118,0.0,0.7514307733700578,Jun-22,2022-07-22
1270011,sherman school district,race/ethnicity,white,0.0003738018850009495,0.8799685163321525,0.0004293558452867613,0.8955422488356621,0.000430808937219925,0.7787693752935656,Jun-22,2022-07-22
1270011,sherman school district,high needs,students without high needs,0.0003598093010704327,0.8937426210153485,0.00039508800786950803,0.9141716566866269,0.00038753132708824303,0.7891028651949279,Jun-22,2022-07-22
1270011,sherman school district,high needs,students with high needs,4.3976692353052873e-05,0.835104289649744,9.474049168299428e-05,0.8463073852295415,0.00010622686123231028,0.7736026303428849,Jun-22,2022-07-22
1280011,simsbury school district,unknown,all students,0.00809171139296173,0.8902007083825265,0.008071083589334236,0.9500998003992018,0.007937507130969851,0.7984969469234384,Jun-22,2022-07-22
1280011,simsbury school district,students with disabilities,students with disabilities,0.0011913685746554326,0.7941755214482487,0.0011429331656225054,0.8895542248835668,0.0011625939812647292,0.7543447627994366,Jun-22,2022-07-22
1280011,simsbury school district,free/reduced lunch,free meal eligible,0.0008635423225690384,0.7768595041322315,0.0009736097336784306,0.8589487691284101,0.0008321104129864305,0.7397839361202445,Jun-22,2022-07-22
1280011,simsbury school district,free/reduced lunch,reduced price meal eligible,0.00012193537425164663,0.8591105863833133,0.0002862372301911742,0.9291417165668667,0.00031474625550314156,0.7975575387505875,Jun-22,2022-07-22
1280011,simsbury school district,free/reduced lunch,free/reduced price meal eligible,0.001025456508050733,0.7894529712711531,0.0012598469638696048,0.874916833000666,0.001146856668489572,0.7557538750587129,Jun-22,2022-07-22
1280011,simsbury school district,english learners,english learners,9.994702807512017e-05,0.8410074773711136,0.00012497681881586478,0.8702594810379245,0.00015737312775157078,0.785814936589948,Jun-22,2022-07-22
1280011,simsbury school district,race/ethnicity,all other races,0.0009055200743605889,0.9252262888626523,0.0009272473654080291,0.9737192282102467,0.0009127641409591105,0.8130577736026305,Jun-22,2022-07-22
1280011,simsbury school district,race/ethnicity,black or african american,0.0004397669235305288,0.8170011806375443,0.00046362368270401455,0.8602794411177652,0.0004544149063826606,0.7942696101456086,Jun-22,2022-07-22
1280011,simsbury school district,race/ethnicity,hispanic/latino of any race,0.0008675402036920432,0.8465171192443921,0.000882900752279819,0.9118429807052566,0.0007494895209168559,0.7689055894786287,Jun-22,2022-07-22
1280011,simsbury school district,race/ethnicity,white,0.005758947757688425,0.8976780794962611,0.005797311788942373,0.959414504324684,0.005820838562711224,0.8003757632691411,Jun-22,2022-07-22
1280011,simsbury school district,high needs,students without high needs,0.00591286618092411,0.9197166469893743,0.00580739056465333,0.9717232202262145,0.0058306743831956975,0.8116486613433533,Jun-22,2022-07-22
1280011,simsbury school district,high needs,students with high needs,0.002038919372732452,0.8087367178276264,0.0021588737572869545,0.8932135728542918,0.0021068327477741537,0.7623297322686708,Jun-22,2022-07-22
1290011,somers school district,unknown,all students,0.0025966237893916225,0.9153876426603698,0.002610402909137821,0.8888888888888893,0.0025927222797071285,0.7886331611085016,Jun-22,2022-07-22
1290011,somers school district,students with disabilities,students with disabilities,0.0003638071821934375,0.8496654860291222,0.00040113527329608216,0.8243512974051899,0.00039539998347582156,0.7275716298731805,Jun-22,2022-07-22
1290011,somers school district,free/reduced lunch,free/reduced price meal eligible,9.594914695211538e-05,0.8539944903581267,0.00013707134966901299,0.788755821689954,0.00030097610682487913,0.6984499765147962,Jun-22,2022-07-22
1290011,somers school district,race/ethnicity,all other races,4.3976692353052873e-05,0.9059425423061787,8.466171597203744e-05,0.8829008649367935,7.868656387578539e-05,0.7632691404415217,Jun-22,2022-07-22
1290011,somers school district,race/ethnicity,black or african american,1.9989405615024032e-05,0.8354978354978355,7.659869540327197e-05,0.7761144377910849,7.868656387578539e-05,0.7534053546265858,Jun-22,2022-07-22
1290011,somers school district,race/ethnicity,hispanic/latino of any race,9.195126582911056e-05,0.8587170405352222,0.00012094530853148205,0.8157019294743852,0.00012786566629815127,0.7689055894786287,Jun-22,2022-07-22
1290011,somers school district,race/ethnicity,white,0.0023207699919042908,0.9212908303817398,0.0023281971892310294,0.8965402528276782,0.0023074834856574066,0.7919210897134805,Jun-22,2022-07-22
1290011,somers school district,high needs,students without high needs,0.0020729013622779926,0.9315230224321129,0.002084290817025874,0.9035262807717901,0.0020006058865418433,0.8074213245655244,Jun-22,2022-07-22
1290011,somers school district,high needs,students with high needs,0.0004597563291455529,0.8559622195985828,0.0004857969892681196,0.829008649367931,0.000592116393165285,0.7256928135274778,Jun-22,2022-07-22
1310011,southington school district,unknown,all students,0.012295483393801286,0.88823297914207,0.012322311184215829,0.8759148369926817,0.012265268144138048,0.7778299671207138,Jun-22,2022-07-22
1310011,southington school district,students with disabilities,students with disabilities,0.0017990465053521632,0.778827233372688,0.0017617699942752553,0.7707917498336663,0.001809790969143064,0.6716768435885401,Jun-22,2022-07-22
1310011,southington school district,free/reduced lunch,free meal eligible,0.0021908388554066345,0.7662337662337659,0.0022778033106762453,0.756487025948104,0.0022956805010760388,0.6707374354156883,Jun-22,2022-07-22
1310011,southington school district,free/reduced lunch,reduced price meal eligible,0.0005537065355361658,0.8591105863833133,0.000647057400643429,0.8572854291417169,0.0005311343061615514,0.7477689055894787,Jun-22,2022-07-22
1310011,southington school district,free/reduced lunch,free/reduced price meal eligible,0.0027845242021728484,0.7859110586383311,0.002924860711319674,0.7791084497671328,0.00282681480723759,0.6852982620948804,Jun-22,2022-07-22
1310011,southington school district,english learners,english learners,0.0002518665107493029,0.8410074773711136,0.0002862372301911742,0.8223552894211581,0.0002655671530807757,0.7637388445279472,Jun-22,2022-07-22
1310011,southington school district,race/ethnicity,all other races,0.001085424724895805,0.9008264462809916,0.0010381138982285543,0.8819028609447774,0.0010111223458038423,0.7829967120713954,Jun-22,2022-07-22
1310011,southington school district,race/ethnicity,black or african american,0.0002538654513108053,0.8465171192443921,0.0003164735573240447,0.845642049234864,0.0002950746145341952,0.822451855331142,Jun-22,2022-07-22
1310011,southington school district,race/ethnicity,hispanic/latino of any race,0.00134728593845262,0.8048012593467138,0.0013183038629931544,0.7701264138389892,0.0012196417400746735,0.7162987317989664,Jun-22,2022-07-22
1310011,southington school district,race/ethnicity,white,0.009488970845451911,0.9000393545848091,0.009649419865670077,0.8905522288755825,0.009739429443725337,0.7834664161578209,Jun-22,2022-07-22
1310011,southington school district,high needs,students without high needs,0.008189659480475349,0.9330972058244784,0.00816582408101723,0.9161676646706591,0.008234548909600941,0.8154062940347577,Jun-22,2022-07-22
1310011,southington school district,high needs,students with high needs,0.0039918843013203005,0.7981109799291617,0.004073841142368754,0.7954091816367272,0.004030719234537106,0.6993893846876471,Jun-22,2022-07-22
1320011,south windsor school district,unknown,all students,0.009383026995692283,0.9146005509641872,0.00920998524467236,0.9580838323353298,0.008871910076994803,0.8111789572569288,Jun-22,2022-07-22
1320011,south windsor school district,students with disabilities,students with disabilities,0.0011174077738798436,0.8162140889413618,0.0011872797787507155,0.8589487691284101,0.0011448895043926774,0.7463597933302015,Jun-22,2022-07-22
1320011,south windsor school district,free/reduced lunch,free meal eligible,0.0011254035361258532,0.8083431719795358,0.0012477524330164564,0.8536260811709919,0.0012629193502063554,0.7205260685767971,Jun-22,2022-07-22
1320011,south windsor school district,free/reduced lunch,reduced price meal eligible,0.0003538124793859255,0.9075167256985437,0.00038904074244293396,0.9244843646041252,0.00029704177863108984,0.8013151714419919,Jun-22,2022-07-22
1320011,south windsor school district,free/reduced lunch,free/reduced price meal eligible,0.0015191948267418267,0.833530106257379,0.0016367931754593904,0.870592149035263,0.0015599611288374454,0.7360263034288401,Jun-22,2022-07-22
1320011,south windsor school district,english learners,english learners,0.0006596503852957932,0.8799685163321525,0.0006490731557856203,0.9544244843646048,0.0006373611673938616,0.7773602630342893,Jun-22,2022-07-22
1320011,south windsor school district,race/ethnicity,all other races,0.003228289006826382,0.9334907516725695,0.0029873491207276066,0.9836992681304064,0.0027284566023928584,0.8271488961953972,Jun-22,2022-07-22
1320011,south windsor school district,race/ethnicity,black or african american,0.0005117287837446154,0.8492719401810307,0.0005563484192448175,0.8815701929474384,0.0005468716189367084,0.7637388445279472,Jun-22,2022-07-22
1320011,south windsor school district,race/ethnicity,hispanic/latino of any race,0.0008835317281840624,0.8638331365604093,0.0008788692419954363,0.915169660678643,0.0008065372797268002,0.7759511507750121,Jun-22,2022-07-22
1320011,south windsor school district,race/ethnicity,white,0.004639541043247079,0.9185360094451003,0.004787418462704498,0.9587491683300069,0.004790044575938435,0.8130577736026305,Jun-22,2022-07-22
1320011,south windsor school district,high needs,students without high needs,0.00642859284579173,0.942935852026761,0.006273030002499536,0.9850299401197611,0.006147387802795733,0.8332550493189297,Jun-22,2022-07-22
1320011,south windsor school district,high needs,students with high needs,0.0027765284399268388,0.8500590318772137,0.0028664038121961246,0.8978709248170329,0.002724522274199069,0.7599812118365437,Jun-22,2022-07-22
1330011,sprague school district,unknown,all students,0.0004557584480225481,0.7709563164108619,0.0004958757649790764,0.7608117099135066,0.0005055611729019212,0.7397839361202445,Jun-22,2022-07-22
1330011,sprague school district,students with disabilities,students with disabilities,3.398198954554086e-05,0.7312081857536401,8.264596082984607e-05,0.7009314703925487,9.63910407478371e-05,0.6209488022545804,Jun-22,2022-07-22
1330011,sprague school district,free/reduced lunch,free meal eligible,0.0002218824023267668,0.7516725698543882,0.0002600324133426864,0.6643379906852966,0.00025376416849940786,0.7036167214654769,Jun-22,2022-07-22
1330011,sprague school district,free/reduced lunch,free/reduced price meal eligible,0.0002458696890647957,0.7540338449429362,0.0003285680881771929,0.7005988023952097,0.0003206477477938255,0.7238139971817761,Jun-22,2022-07-22
1330011,sprague school district,race/ethnicity,all other races,4.1977751791550476e-05,0.8213301849665484,7.659869540327197e-05,0.7877578176979378,0.0,0.7514307733700578,Jun-22,2022-07-22
1330011,sprague school district,race/ethnicity,white,0.00028784744085634615,0.7607241243604879,0.0003225208227506188,0.793413173652695,0.00034818804515035034,0.7275716298731805,Jun-22,2022-07-22
1330011,sprague school district,high needs,students without high needs,0.00011194067144413462,0.8118850846123573,0.00012497681881586478,0.9068529607451765,0.00014557014317020296,0.8229215594175674,Jun-22,2022-07-22
1330011,sprague school district,high needs,students with high needs,0.0002758537974873317,0.7540338449429362,0.00035275714988348934,0.7099135063206923,0.00035999102973171816,0.7045561296383278,Jun-22,2022-07-22
1340011,stafford school district,unknown,all students,0.0025826312054611058,0.8232979142070049,0.0027394112382380684,0.8729208250166338,0.002696981976842544,0.7566932832315638,Jun-22,2022-07-22
1340011,stafford school district,students with disabilities,students with disabilities,0.0003857955283699639,0.717040535222353,0.0004172613144336131,0.768130405854957,0.00042884177312303034,0.712541099107562,Jun-22,2022-07-22
1340011,stafford school district,free/reduced lunch,free meal eligible,0.0006176726335042428,0.7493112947658402,0.0008425856494359916,0.7814371257485035,0.0009166984691528998,0.693752935650541,Jun-22,2022-07-22
1340011,stafford school district,free/reduced lunch,reduced price meal eligible,9.395020639061298e-05,0.7186147186147185,0.00027817420962240874,0.8576180971390555,0.0002380268557242508,0.7778299671207138,Jun-22,2022-07-22
1340011,stafford school district,free/reduced lunch,free/reduced price meal eligible,0.0007516016511249038,0.7441951987406537,0.0011207598590584004,0.8003992015968064,0.0011547253248771505,0.7111319868482857,Jun-22,2022-07-22
1340011,stafford school district,race/ethnicity,hispanic/latino of any race,0.000217884521203762,0.7953561589925227,0.00021770155535666768,0.8333333333333339,0.00021442088656151517,0.7069046500704559,Jun-22,2022-07-22
1340011,stafford school district,race/ethnicity,white,0.0021708494497916105,0.8276269185360094,0.002370528047217048,0.8752495009980041,0.0023271551266263527,0.7627994363550963,Jun-22,2022-07-22
1340011,stafford school district,high needs,students without high needs,0.0014832138966347835,0.8713105076741439,0.0013868395378276608,0.9328010645375917,0.0013612775550510873,0.7928604978863323,Jun-22,2022-07-22
1340011,stafford school district,high needs,students with high needs,0.0010134628646817185,0.7567886658795748,0.0013021778218556233,0.8093812375249505,0.0013357044217914569,0.7186472522310945,Jun-22,2022-07-22
1350011,stamford school district,unknown,all students,0.03191508500494737,0.7682014954742229,0.03189126210460962,0.8330006653359949,0.03208641358444839,0.7505871301080322,Jun-22,2022-07-22
1350011,stamford school district,homelessness,students experiencing homelessness,7.396080077558894e-05,0.45415190869736355,5.442538883916692e-05,0.5016633399866937,0.0001475373072670976,0.3649600751526547,Jun-22,2022-07-22
1350011,stamford school district,students with disabilities,students with disabilities,0.004471630036080877,0.6674537583628495,0.004321779024858292,0.7365269461077846,0.004611032643121024,0.6679192108971357,Jun-22,2022-07-22
1350011,stamford school district,free/reduced lunch,free meal eligible,0.014092530958591946,0.7162534435261705,0.015085911484160195,0.772787757817698,0.015753050087932235,0.7186472522310945,Jun-22,2022-07-22
1350011,stamford school district,free/reduced lunch,reduced price meal eligible,0.0027285538664507812,0.8138528138528138,0.003094184143263749,0.8409846972721224,0.003186805836969308,0.7665570690465007,Jun-22,2022-07-22
1350011,stamford school district,free/reduced lunch,free/reduced price meal eligible,0.016861063636272777,0.7323888232979141,0.018180095627423943,0.7844311377245514,0.018939855924901543,0.7266322217003296,Jun-22,2022-07-22
1350011,stamford school district,english learners,english learners,0.00404985357760387,0.6509248327430148,0.004025463018956161,0.6769793745841652,0.004807749052810487,0.6899953029591366,Jun-22,2022-07-22
1350011,stamford school district,race/ethnicity,all other races,0.0031803144333503244,0.8122786304604483,0.003378405618312732,0.8938789088489689,0.0034149968722090858,0.7449506810709252,Jun-22,2022-07-22
1350011,stamford school district,race/ethnicity,black or african american,0.004381677710813269,0.6957890594254232,0.004541496335357151,0.7761144377910849,0.004650375925058917,0.7242837012682006,Jun-22,2022-07-22
1350011,stamford school district,race/ethnicity,hispanic/latino of any race,0.015523772400627668,0.7378984651711922,0.01466663441458439,0.7874251497005988,0.014391772532881148,0.7383748238609682,Jun-22,2022-07-22
1350011,stamford school district,race/ethnicity,white,0.008709384026465972,0.8410074773711136,0.009304725736355353,0.9091816367265473,0.009629268254299236,0.7829967120713954,Jun-22,2022-07-22
1350011,stamford school district,high needs,students without high needs,0.010934204871418149,0.8626524990161353,0.01112898414003854,0.9361277445109781,0.01101415177851306,0.8046031000469709,Jun-22,2022-07-22
1350011,stamford school district,high needs,students with high needs,0.019677570887429663,0.721763085399449,0.020084984236794785,0.7794411177644713,0.021072261805935327,0.7224048849224989,Jun-22,2022-07-22
1360011,sterling school district,unknown,all students,0.0005876885250817067,0.717040535222353,0.0005946477669464534,0.7265469061876249,0.0006393283314907563,0.7050258337247532,Jun-22,2022-07-22
1360011,sterling school district,students with disabilities,students with disabilities,6.196715740657451e-05,0.6544667453758364,9.675624682518565e-05,0.6892880904856957,0.00010819402532920491,0.5988727101925786,Jun-22,2022-07-22
1360011,sterling school district,free/reduced lunch,free/reduced price meal eligible,0.0001719088882892067,0.6678473042109405,0.00020157551421913676,0.6164337990685298,0.00026163282488698644,0.6618130577736023,Jun-22,2022-07-22
1360011,sterling school district,race/ethnicity,hispanic/latino of any race,1.7990465053521628e-05,0.6080283353010625,4.8378123412592825e-05,0.7880904856952768,0.0,0.7514307733700578,Jun-22,2022-07-22
1360011,sterling school district,race/ethnicity,white,0.0004657531508300601,0.7284533648170011,0.0004898284995525023,0.748170326014638,0.0005291671420646567,0.7101925786754348,Jun-22,2022-07-22
1360011,sterling school district,high needs,students without high needs,0.0003058379059098678,0.7560015741833923,0.0003184893124662361,0.7801064537591484,0.0003245820759876147,0.7411930483795208,Jun-22,2022-07-22
1360011,sterling school district,high needs,students with high needs,0.0002238813428882692,0.6702085792994881,0.00025196939277392097,0.6566866267465072,0.00031474625550314156,0.6683889149835602,Jun-22,2022-07-22
1370011,stonington school district,unknown,all students,0.003568108902281791,0.8504525777253047,0.003731162768196221,0.7844311377245514,0.0037985938711035394,0.764678252700798,Jun-22,2022-07-22
1370011,stonington school district,students with disabilities,students with disabilities,0.0004517605668995432,0.7402597402597402,0.0005341751126807124,0.671656686626747,0.0005724447521963387,0.7177078440582436,Jun-22,2022-07-22
1370011,stonington school district,free/reduced lunch,free meal eligible,0.0006396609796807692,0.7477371113734748,0.0007901760157390161,0.6743180306054564,0.0008793223513119018,0.7172381399718182,Jun-22,2022-07-22
1370011,stonington school district,free/reduced lunch,reduced price meal eligible,9.994702807512017e-05,0.8193624557260923,0.00020560702450351948,0.7398536260811714,0.00016720894823604395,0.7543447627994366,Jun-22,2022-07-22
1370011,stonington school district,free/reduced lunch,free/reduced price meal eligible,0.0007795868189859374,0.7603305785123968,0.0009957830402425355,0.6879574184963411,0.0010465312995479458,0.7233442930953498,Jun-22,2022-07-22
1370011,stonington school district,race/ethnicity,all other races,0.0002558643918723077,0.8453364817001181,0.0003043790264708965,0.7674650698602798,0.0002655671530807757,0.7970878346641621,Jun-22,2022-07-22
1370011,stonington school district,race/ethnicity,white,0.003000409782815108,0.8567493112947662,0.0031405465115341507,0.8007318695941454,0.003245820759876147,0.7637388445279472,Jun-22,2022-07-22
1370011,stonington school district,high needs,students without high needs,0.0023707435059418507,0.8902007083825265,0.002370528047217048,0.829008649367931,0.0023979730341145596,0.785814936589948,Jun-22,2022-07-22
1370011,stonington school district,high needs,students with high needs,0.0011074130710723316,0.7701692247146794,0.0013183038629931544,0.7065868263473059,0.0014006208369889799,0.7285110380460313,Jun-22,2022-07-22
1380011,stratford school district,unknown,all students,0.013400897524312115,0.7953561589925227,0.0135902211686542,0.7714570858283438,0.013168196464612685,0.7317989666510103,Jun-22,2022-07-22
1380011,stratford school district,homelessness,students experiencing homelessness,7.995762246009612e-06,0.7296340023612751,0.0,0.8027307585542118,6.098208700373368e-05,0.5364020666979803,Jun-22,2022-07-22
1380011,stratford school district,students with disabilities,students with disabilities,0.002038919372732452,0.7020857929948838,0.00212259016472751,0.6500332667997344,0.0019671640968946347,0.644903710662283,Jun-22,2022-07-22
1380011,stratford school district,free/reduced lunch,free meal eligible,0.005487091841324098,0.7469500196772922,0.005079702958322246,0.6683300066533602,0.00549232215852982,0.6782527007984971,Jun-22,2022-07-22
1380011,stratford school district,free/reduced lunch,reduced price meal eligible,0.001025456508050733,0.8240850059031875,0.0011207598590584004,0.7950765136393882,0.0012373462169467252,0.7501174260216068,Jun-22,2022-07-22
1380011,stratford school district,free/reduced lunch,free/reduced price meal eligible,0.00655252716060488,0.7595434868162139,0.006200462817380647,0.6912840984697275,0.006729668375476545,0.6914044152184129,Jun-22,2022-07-22
1380011,stratford school district,english learners,english learners,0.0009335052422216226,0.8232979142070049,0.0008425856494359916,0.7165668662674656,0.0009304686178311623,0.7374354156881164,Jun-22,2022-07-22
1380011,stratford school district,race/ethnicity,all other races,0.0008595444414460337,0.8441558441558441,0.0009353103859767945,0.793745841650034,0.0008694865308274285,0.7543447627994366,Jun-22,2022-07-22
1380011,stratford school district,race/ethnicity,black or african american,0.003372212727254555,0.8048012593467138,0.0033380905154689047,0.7205588822355296,0.003064841662961841,0.758102395490841,Jun-22,2022-07-22
1380011,stratford school district,race/ethnicity,hispanic/latino of any race,0.005131280421376671,0.7748917748917745,0.005007135773203357,0.74018629407851,0.004799880396422909,0.7064349459840304,Jun-22,2022-07-22
1380011,stratford school district,race/ethnicity,white,0.003917923500544712,0.8032270759543487,0.0043096844940051435,0.8406520292747843,0.004433987874400506,0.7364960075152656,Jun-22,2022-07-22
1380011,stratford school district,high needs,students without high needs,0.005385145872687476,0.8461235733963002,0.0059081783217628985,0.8616101131071194,0.005445110220204349,0.7801784875528419,Jun-22,2022-07-22
1380011,stratford school district,high needs,students with high needs,0.007655942350554206,0.7626918536009448,0.007389758351273553,0.7002661343978716,0.007723086244408336,0.697040864255519,Jun-22,2022-07-22
1390011,suffield school district,unknown,all students,0.003989885360758798,0.8673750491932308,0.004148424082629835,0.8885562208915507,0.004068095352378105,0.7609206200093945,Jun-22,2022-07-22
1390011,suffield school district,students with disabilities,students with disabilities,0.0005177256054291225,0.7929948839039747,0.0005644114398135829,0.7741184298070531,0.0005527731112273923,0.6016909347111321,Jun-22,2022-07-22
1390011,suffield school district,free/reduced lunch,free meal eligible,0.0004097828151079928,0.7245179063360885,0.0005462696435338606,0.727544910179641,0.0005960507213590743,0.6491310474401129,Jun-22,2022-07-22
1390011,suffield school district,free/reduced lunch,reduced price meal eligible,0.00011393961200563701,0.8496654860291222,0.00014715012537996983,0.8030605455755158,0.00010622686123231028,0.675904180366369,Jun-22,2022-07-22
1390011,suffield school district,free/reduced lunch,free/reduced price meal eligible,0.0005637012383436779,0.7563951200314833,0.0006934197689138304,0.7438456420492354,0.0007022775825913846,0.6533583842179436,Jun-22,2022-07-22
1390011,suffield school district,english learners,english learners,4.1977751791550476e-05,0.9039748130657217,9.27247365408029e-05,0.8030605455755158,8.655522026336393e-05,0.7040864255519024,Jun-22,2022-07-22
1390011,suffield school district,race/ethnicity,all other races,0.0001699099477277043,0.9043683589138132,0.00021367004507228497,0.9201596806387231,0.00020261790198014738,0.8210427430718648,Jun-22,2022-07-22
1390011,suffield school district,race/ethnicity,black or african american,0.00011793749312864181,0.7654466745375834,0.00017738645251284035,0.8120425815036598,0.00014557014317020296,0.7515265382808831,Jun-22,2022-07-22
1390011,suffield school district,race/ethnicity,hispanic/latino of any race,0.0002738548569258293,0.7953561589925227,0.0003043790264708965,0.7677977378576188,0.0002891731222435113,0.6735556599342418,Jun-22,2022-07-22
1390011,suffield school district,race/ethnicity,white,0.0033082466292864783,0.8768201495474219,0.003452988558573813,0.9011976047904193,0.0034307341849842427,0.764678252700798,Jun-22,2022-07-22
1390011,suffield school district,high needs,students without high needs,0.002856486062386935,0.8964974419519871,0.002961144303879119,0.9251497005988027,0.0029389431607605844,0.8022545796148428,Jun-22,2022-07-22
1390011,suffield school district,high needs,students with high needs,0.0010234575674892307,0.7949626131444312,0.0011328543899115486,0.7904191616766472,0.0011291521916175203,0.6519492719586664,Jun-22,2022-07-22
1400011,thomaston school district,unknown,all students,0.0015491789351643628,0.8937426210153485,0.0016146198688952854,0.79707252162342,0.0016170088876473897,0.7956787224048858,Jun-22,2022-07-22
1400011,thomaston school district,students with disabilities,students with disabilities,0.00018590147221972354,0.8295946477764655,0.00023987486192077274,0.7398536260811714,0.0002498298403056186,0.7172381399718182,Jun-22,2022-07-22
1400011,thomaston school district,free/reduced lunch,free meal eligible,0.00039778917173897835,0.8118850846123573,0.0004172613144336131,0.6660013306719899,0.00044457908589818745,0.7162987317989664,Jun-22,2022-07-22
1400011,thomaston school district,free/reduced lunch,reduced price meal eligible,6.596503852957932e-05,0.8225108225108224,0.00015118163566435258,0.7551563539587494,0.00010425969713541564,0.7642085486143735,Jun-22,2022-07-22
1400011,thomaston school district,free/reduced lunch,free/reduced price meal eligible,0.0005037330214986058,0.8138528138528138,0.0005684429500979656,0.6899534264803728,0.0005488387830336031,0.7252231094410524,Jun-22,2022-07-22
1400011,thomaston school district,race/ethnicity,hispanic/latino of any race,0.00012193537425164663,0.7898465171192446,0.00012094530853148205,0.6167664670658688,0.00011016118942609954,0.6965711601690936,Jun-22,2022-07-22
1400011,thomaston school district,race/ethnicity,white,0.001283319840484543,0.9059425423061787,0.0014110285995339574,0.8113772455089823,0.0014360297907330833,0.7984969469234384,Jun-22,2022-07-22
